City,Latitude,Longitude,Zip,State,State Name,Country
MONCKS CORNER,33.21025,-79.98028,29461,SC,South Carolina,USA
MOUNT PLEASANT,32.86168,-79.79216,29466,SC,South Carolina,USA
LEXINGTON,34.00929,-81.25993,29071,SC,South Carolina,USA
WEST COLUMBIA,33.88266,-81.03789,29172,SC,South Carolina,USA
CLEMSON,34.70082,-82.79775,29631,SC,South Carolina,USA
CHARLESTON,32.79585,-80.0271,29407,SC,South Carolina,USA
MOUNT PLEASANT,32.79377,-79.85757,29464,SC,South Carolina,USA
GREENVILLE,34.91275,-82.42965,29617,SC,South Carolina,USA
NORTH CHARLESTON,32.97416,-80.05912,29418,SC,South Carolina,USA
WEST COLUMBIA,33.91472,-81.13283,29170,SC,South Carolina,USA
NORTH CHARLESTON,32.91829,-80.10335,29418,SC,South Carolina,USA
COLUMBIA,34.0637,-81.04832,29203,SC,South Carolina,USA
GREENVILLE,34.83469,-82.44014,29611,SC,South Carolina,USA
GEORGETOWN,33.34845,-79.29503,29440,SC,South Carolina,USA
LEBANON,36.186,-86.29798,37087,TN,Tennessee,USA
ANTIOCH,36.02904,-86.59051,37013,TN,Tennessee,USA
CHATTANOOGA,35.05499,-85.12771,37421,TN,Tennessee,USA
NASHVILLE,36.20734,-86.77835,37207,TN,Tennessee,USA
MURFREESBORO,35.83579,-86.37414,37130,TN,Tennessee,USA
NASHVILLE,36.10098,-86.81811,37215,TN,Tennessee,USA
COOKEVILLE,36.17427,-85.54646,38501,TN,Tennessee,USA
HERMITAGE,36.18306,-86.60845,37076,TN,Tennessee,USA
FRANKLIN,35.94658,-86.82436,37067,TN,Tennessee,USA
NASHVILLE,36.15654,-86.78683,37203,TN,Tennessee,USA
NASHVILLE,36.11266,-86.74606,37211,TN,Tennessee,USA
SMYRNA,35.5756,-86.29434,37167,TN,Tennessee,USA
OOLTEWAH,35.08519,-85.07323,37363,TN,Tennessee,USA
GOODLETTSVILLE,36.32452,-86.7018,37072,TN,Tennessee,USA
NASHVILLE,36.06583,-86.41528,37217,TN,Tennessee,USA
MURFREESBORO,35.81384,-86.44581,37128,TN,Tennessee,USA
MURFREESBORO,35.78182,-86.40128,37128,TN,Tennessee,USA
NASHVILLE,36.07515,-86.92056,37221,TN,Tennessee,USA
MURFREESBORO,35.86702,-86.46275,37129,TN,Tennessee,USA
NASHVILLE,36.13393,-86.77959,37204,TN,Tennessee,USA
NASHVILLE,36.09076,-86.62704,37217,TN,Tennessee,USA
MURFREESBORO,35.87248,-86.35578,37130,TN,Tennessee,USA
MURFREESBORO,35.8164,-86.39654,37130,TN,Tennessee,USA
MURFREESBORO,35.84448,-86.47072,37128,TN,Tennessee,USA
NASHVILLE,36.1602,-86.79407,37203,TN,Tennessee,USA
NASHVILLE,36.04498,-86.71249,37211,TN,Tennessee,USA
MOUNT JULIET,36.17316,-86.51261,37122,TN,Tennessee,USA
HENDERSONVILLE,36.31337,-86.59494,37075,TN,Tennessee,USA
NASHVILLE,36.13915,-86.81981,37203,TN,Tennessee,USA
COOKEVILLE,36.13682,-85.50163,38501,TN,Tennessee,USA
NASHVILLE,36.08725,-86.69627,37211,TN,Tennessee,USA
NASHVILLE,36.19418,-86.83127,37218,TN,Tennessee,USA
LEWISBURG,35.48009,-86.80789,37091,TN,Tennessee,USA
NASHVILLE,36.1062,-86.81401,37215,TN,Tennessee,USA
LA VERGNE,36.01097,-86.5439,37086,TN,Tennessee,USA
NASHVILLE,36.23276,-86.75935,37207,TN,Tennessee,USA
NASHVILLE,36.18842,-86.79794,37228,TN,Tennessee,USA
MADISON,36.25376,-86.71636,37115,TN,Tennessee,USA
HERMITAGE,36.21467,-86.59706,37076,TN,Tennessee,USA
NASHVILLE,36.16643,-86.76627,37213,TN,Tennessee,USA
CHATTANOOGA,35.1045,-85.27284,37415,TN,Tennessee,USA
SAN ANTONIO,29.41749,-98.65067,78227,TX,Texas,USA
EDINBURG,26.29096,-98.19641,78539,TX,Texas,USA
SMITHVILLE,30.0068,-97.15498,78957-1534,TX,Texas,USA
KYLE,30.00956,-97.86148,78640,TX,Texas,USA
SAN MARCOS,29.85785,-97.95335,78666,TX,Texas,USA
PHARR,26.18303,-98.20625,78577,TX,Texas,USA
ROSENBERG,29.55864,-95.80914,77471,TX,Texas,USA
UNIVERSAL CITY,29.54679,-98.31386,78148,TX,Texas,USA
MCALLEN,26.26137,-98.23629,78504,TX,Texas,USA
PORTER,30.10473,-95.25102,77365,TX,Texas,USA
EAGLE PASS,28.741,-100.49688,78852,TX,Texas,USA
DALLAS,32.85565,-96.75039,75214-1603,TX,Texas,USA
TOMBALL,30.01372,-95.5896,77375,TX,Texas,USA
ARLINGTON,32.70737,-97.19165,76016-1221,TX,Texas,USA
LEWISVILLE,33.03371,-96.99239,75057-4640,TX,Texas,USA
SAN ANTONIO,29.45578,-98.63404,78251,TX,Texas,USA
GOLIAD,28.66865,-97.39483,77963,TX,Texas,USA
ARLINGTON,32.61219,-97.14136,76001,TX,Texas,USA
TOMBALL,30.06755,-95.62447,77375,TX,Texas,USA
DENTON,33.2022,-97.14667,76201,TX,Texas,USA
DALLAS,32.82871,-96.82617,75209,TX,Texas,USA
ROUND ROCK,30.51743,-97.69148,78681,TX,Texas,USA
PORT ARANSAS,27.80593,-97.0824,78373,TX,Texas,USA
DALLAS,32.81605,-96.81074,75219-2704,TX,Texas,USA
SAN ANTONIO,29.51865,-98.53472,78230,TX,Texas,USA
BROWNSVILLE,25.94981,-97.50012,78526,TX,Texas,USA
BROWNSVILLE,25.90889,-97.4856,78520,TX,Texas,USA
PLANO,33.10166,-96.74958,75025,TX,Texas,USA
MCALLEN,26.24692,-98.23886,78504,TX,Texas,USA
LITTLE ELM,33.21837,-96.87989,75068,TX,Texas,USA
MCKINNEY,33.17546,-96.7212,75070,TX,Texas,USA
RIVIERA,27.30355,-97.81595,78379,TX,Texas,USA
CHAPPELL HILL,30.13612,-96.25637,77426,TX,Texas,USA
BROWNWOOD,31.68723,-98.99978,76801,TX,Texas,USA
BAYTOWN,29.80977,-94.90239,77523,TX,Texas,USA
DALLAS,32.90886,-96.77016,75230,TX,Texas,USA
FRISCO,33.20371,-96.80312,75035,TX,Texas,USA
DUNCANVILLE,32.64639,-96.90894,75116-4713,TX,Texas,USA
BROWNSVILLE,25.90092,-97.4928,78520,TX,Texas,USA
CORPUS CHRISTI,27.85537,-97.63086,78410,TX,Texas,USA
DALLAS,32.99776,-96.79721,75252,TX,Texas,USA
SAN MARCOS,29.881,-97.9225,78666,TX,Texas,USA
KYLE,30.02788,-97.85095,78640,TX,Texas,USA
DALLAS,32.89337,-96.74022,75243-7604,TX,Texas,USA
LAREDO,27.49472,-99.43298,78043,TX,Texas,USA
SAN ANTONIO,29.67666,-98.63542,78257,TX,Texas,USA
DALLAS,32.73522,-96.8573,75208-7826,TX,Texas,USA
AUSTIN,30.28581,-97.66336,78721,TX,Texas,USA
FORT WORTH,32.66066,-97.27053,76140,TX,Texas,USA
MESQUITE,32.8413,-96.6239,75150-1344,TX,Texas,USA
SAN JUAN,26.22879,-98.14935,78589,TX,Texas,USA
HOUSTON,29.89247,-95.52434,77040,TX,Texas,USA
KILLEEN,31.12908,-97.70595,76543-3179,TX,Texas,USA
FRISCO,33.11603,-96.839,75034,TX,Texas,USA
IRVING,32.94227,-96.95285,75063,TX,Texas,USA
KYLE,29.98828,-97.87144,78640,TX,Texas,USA
CORPUS CHRISTI,27.66006,-97.38166,78414,TX,Texas,USA
ALLEN,33.10125,-96.68531,75013,TX,Texas,USA
HILLSBORO,32.00788,-97.09719,76645,TX,Texas,USA
COLLEYVILLE,32.8673,-97.17271,76034,TX,Texas,USA
DALLAS,32.9094,-96.73098,75243-5901,TX,Texas,USA
COLLEGE STATION,30.58733,-96.3387,77840,TX,Texas,USA
DALLAS,32.7043,-96.7986,75216-5629,TX,Texas,USA
FORT WORTH,32.66224,-97.42167,76132,TX,Texas,USA
HARLINGEN,26.20564,-97.6887,78550,TX,Texas,USA
DEL RIO,29.38612,-100.90619,78840,TX,Texas,USA
KILLEEN,31.06909,-97.72783,76542,TX,Texas,USA
AUSTIN,30.37603,-97.72663,78758,TX,Texas,USA
AUSTIN,30.3188,-97.7304,78751-2319,TX,Texas,USA
CANYON LAKE,29.86524,-98.29208,78133,TX,Texas,USA
SAN BENITO,26.14115,-97.65505,78586,TX,Texas,USA
GARLAND,32.93748,-96.60412,75040,TX,Texas,USA
ROUND ROCK,30.5244,-97.7065,78681-1953,TX,Texas,USA
KARNES CITY,28.8648,-97.89499,78118,TX,Texas,USA
MCKINNEY,33.15986,-96.67972,75070,TX,Texas,USA
MCALLEN,26.24188,-98.2561,78501,TX,Texas,USA
BEEVILLE,28.38788,-97.73377,78102,TX,Texas,USA
ROCKWALL,32.88351,-96.46279,75032,TX,Texas,USA
AUSTIN,30.3702,-97.6924,78753-3601,TX,Texas,USA
BROWNSVILLE,25.96582,-97.51512,78520,TX,Texas,USA
DEL RIO,29.37921,-100.90404,78840,TX,Texas,USA
BRACKETTVILLE,29.30996,-100.41874,78832,TX,Texas,USA
AUSTIN,30.41644,-97.74825,78759,TX,Texas,USA
ROWLETT,32.92882,-96.58484,75089,TX,Texas,USA
BEAUMONT,30.083,-94.1558,77706,TX,Texas,USA
LA PORTE,29.6502,-95.09744,77571,TX,Texas,USA
DALLAS,32.86372,-96.71126,75238,TX,Texas,USA
DALLAS,32.80245,-96.79218,75204-3719,TX,Texas,USA
DALLAS,32.81194,-96.84984,75247-6101,TX,Texas,USA
MCALLEN,26.155,-98.28181,78503,TX,Texas,USA
MCALLEN,26.22084,-98.24226,78501,TX,Texas,USA
ARLINGTON,32.71508,-97.16845,76013-2905,TX,Texas,USA
MANSFIELD,32.52104,-97.08242,76063,TX,Texas,USA
SAN ANTONIO,29.51955,-98.63799,78250,TX,Texas,USA
NORTH RICHLAND HILLS,32.86273,-97.20822,76182,TX,Texas,USA
SAN ANTONIO,29.44298,-98.66402,78245,TX,Texas,USA
SAN ANTONIO,29.51227,-98.56906,78229,TX,Texas,USA
MCALLEN,26.20087,-98.21803,78504,TX,Texas,USA
AUSTIN,30.39816,-97.70503,78758,TX,Texas,USA
SAN JUAN,26.18806,-98.14658,78589,TX,Texas,USA
AUSTIN,30.30323,-97.66164,78723,TX,Texas,USA
MCKINNEY,33.16203,-96.63521,75069,TX,Texas,USA
CONROE,30.31354,-95.46741,77305,TX,Texas,USA
PLANO,33.01998,-96.73447,75075-7433,TX,Texas,USA
DALLAS,32.85146,-96.82306,75209-3331,TX,Texas,USA
HOUSTON,29.70331,-95.34905,77021,TX,Texas,USA
RUSK,31.80127,-95.14759,75785,TX,Texas,USA
AUSTIN,30.40962,-97.71578,78758-2904,TX,Texas,USA
MCALLEN,26.24186,-98.24794,78504,TX,Texas,USA
DALLAS,32.98774,-96.84264,75287-6740,TX,Texas,USA
VICTORIA,28.8406,-97.12985,77905,TX,Texas,USA
AUSTIN,30.24314,-97.75172,78704-4316,TX,Texas,USA
RIO HONDO,26.23343,-97.56879,78583,TX,Texas,USA
BROWNSVILLE,25.86634,-97.42387,78521,TX,Texas,USA
IRVING,32.83772,-96.95971,75062,TX,Texas,USA
DALLAS,32.80411,-96.81336,75219-3910,TX,Texas,USA
DRIPPING SPRINGS,30.20123,-98.11114,78620,TX,Texas,USA
HOUSTON,29.92944,-95.33119,77032,TX,Texas,USA
KILLEEN,31.1132,-97.76335,76549,TX,Texas,USA
LAREDO,27.47165,-99.44737,78046,TX,Texas,USA
SAN ANTONIO,29.52968,-98.68468,78250,TX,Texas,USA
MISSOURI CITY,29.58292,-95.56456,77459,TX,Texas,USA
MESQUITE,32.7962,-96.65368,75150-3750,TX,Texas,USA
SAN ANTONIO,29.50642,-98.62991,78238,TX,Texas,USA
CORPUS CHRISTI,27.77869,-97.41206,78405,TX,Texas,USA
FORT WORTH,32.6345,-97.39027,76133-7050,TX,Texas,USA
LAREDO,27.54632,-99.49424,78041,TX,Texas,USA
PORTLAND,27.88799,-97.31868,78374,TX,Texas,USA
LA FERIA,26.15958,-97.82452,78559,TX,Texas,USA
CORPUS CHRISTI,27.72106,-97.43576,78415,TX,Texas,USA
FORT WORTH,32.83654,-97.42491,76179,TX,Texas,USA
ROUND ROCK,30.56191,-97.68101,78665,TX,Texas,USA
TROPHY CLUB,32.99383,-97.19302,76262,TX,Texas,USA
FLOWER MOUND,33.0142,-97.0717,75022-4830,TX,Texas,USA
PLANO,33.01734,-96.79617,75093,TX,Texas,USA
EDINBURG,26.33645,-98.15531,78541,TX,Texas,USA
MANVEL,29.46755,-95.35625,77578,TX,Texas,USA
IRVING,32.91275,-96.99431,75063,TX,Texas,USA
CORPUS CHRISTI,27.71571,-97.3845,78411,TX,Texas,USA
ROSENBERG,29.55806,-95.77327,77471,TX,Texas,USA
BISHOP,27.58313,-97.78732,78343,TX,Texas,USA
SAN ANTONIO,29.57885,-98.44198,78232,TX,Texas,USA
AUSTIN,30.2822,-97.7757,78703-4453,TX,Texas,USA
FORT WORTH,32.59993,-97.32073,76140,TX,Texas,USA
SAN ANTONIO,29.44103,-98.49862,78212,TX,Texas,USA
ALLEN,33.08625,-96.73644,75013,TX,Texas,USA
RICHARDSON,32.9749,-96.71494,75081,TX,Texas,USA
MANSFIELD,32.54924,-97.12914,76063,TX,Texas,USA
PALACIOS,28.71411,-96.22668,77465,TX,Texas,USA
FORT WORTH,32.74199,-97.38278,76107-3833,TX,Texas,USA
SAN ANTONIO,29.53942,-98.3787,78233,TX,Texas,USA
BURLESON,32.54452,-97.31426,76028,TX,Texas,USA
MESQUITE,32.76882,-96.64739,75149,TX,Texas,USA
BELTON,31.11513,-97.44461,76513,TX,Texas,USA
COPPERAS COVE,31.12,-97.88949,76522,TX,Texas,USA
DALLAS,32.8016,-96.78211,75204,TX,Texas,USA
AUSTIN,30.46126,-97.79277,78729-1712,TX,Texas,USA
LA JOYA,26.24847,-98.48344,78560,TX,Texas,USA
EDINBURG,26.30795,-98.21168,78539,TX,Texas,USA
CORPUS CHRISTI,27.77521,-97.43755,78405,TX,Texas,USA
FREER,27.88314,-98.61842,78357,TX,Texas,USA
MCALLEN,26.21985,-98.25911,78501,TX,Texas,USA
LANCASTER,32.60394,-96.822,75146,TX,Texas,USA
BAYTOWN,29.82146,-94.98475,77521,TX,Texas,USA
DALLAS,32.79194,-96.79588,75201-2506,TX,Texas,USA
EDINBURG,26.28629,-98.16543,78539,TX,Texas,USA
BROWNSVILLE,25.93956,-97.51004,78520,TX,Texas,USA
GRAPEVINE,32.97235,-97.0304,76051,TX,Texas,USA
EULESS,32.87058,-97.07339,76039,TX,Texas,USA
SAN ANTONIO,29.5039,-98.48224,78216,TX,Texas,USA
CORPUS CHRISTI,27.74476,-97.42109,78415,TX,Texas,USA
PHARR,26.21823,-98.17939,78577,TX,Texas,USA
CORPUS CHRISTI,27.70328,-97.36353,78412,TX,Texas,USA
BEDFORD,32.85146,-97.11211,76021,TX,Texas,USA
SAN JUAN,26.17068,-98.17081,78589,TX,Texas,USA
DALLAS,32.93345,-96.80332,75240-4708,TX,Texas,USA
SPRING,30.08558,-95.52544,77379,TX,Texas,USA
IRVING,32.92012,-97.00903,75063,TX,Texas,USA
DALLAS,32.67537,-96.82143,75232,TX,Texas,USA
CORPUS CHRISTI,27.74632,-97.39263,78411,TX,Texas,USA
PORT ARTHUR,29.94635,-93.97468,77642,TX,Texas,USA
PLANO,33.0405,-96.7158,75075-2339,TX,Texas,USA
FRISCO,33.13715,-96.75127,75035,TX,Texas,USA
BEDFORD,32.83926,-97.15884,76022,TX,Texas,USA
TEMPLE,31.09261,-97.35678,76504-5343,TX,Texas,USA
ELGIN,30.3369,-97.37138,78621,TX,Texas,USA
AUBREY,33.22461,-96.97559,76227,TX,Texas,USA
NAVASOTA,30.37573,-96.06618,77868,TX,Texas,USA
DALLAS,32.78246,-96.80402,75202,TX,Texas,USA
LAREDO,27.36339,-99.46073,78046,TX,Texas,USA
COLLEGE STATION,30.58734,-96.33768,77840,TX,Texas,USA
CARROLLTON,32.97401,-96.8905,75006-2992,TX,Texas,USA
HALTOM CITY,32.78981,-97.25578,76117,TX,Texas,USA
COPPELL,32.96986,-96.9944,75019-2505,TX,Texas,USA
DALLAS,32.79837,-96.80138,75204,TX,Texas,USA
LAREDO,27.43783,-99.47977,78046,TX,Texas,USA
HOUSTON,29.60618,-95.46442,77053,TX,Texas,USA
CROSS ROADS,33.23469,-97.01616,76227,TX,Texas,USA
HOUSTON,29.72191,-95.37551,77004,TX,Texas,USA
BELTON,31.1564,-97.427,76513,TX,Texas,USA
FORT WORTH,32.93213,-97.28865,76244,TX,Texas,USA
PORT ARANSAS,27.82645,-97.06509,78373,TX,Texas,USA
DALLAS,33.01006,-96.84426,75287,TX,Texas,USA
DALLAS,32.7884,-96.78386,75204,TX,Texas,USA
DALLAS,32.79341,-96.74728,75223-1620,TX,Texas,USA
BROWNSVILLE,25.91119,-97.47476,78520,TX,Texas,USA
PHARR,26.12549,-98.21594,78577,TX,Texas,USA
HARLINGEN,26.22052,-97.67055,78550,TX,Texas,USA
FORT WORTH,32.91504,-97.32319,76177,TX,Texas,USA
CORPUS CHRISTI,27.84582,-97.58717,78410,TX,Texas,USA
EDINBURG,26.29212,-98.10605,78542,TX,Texas,USA
MCALLEN,26.23784,-98.20707,78501,TX,Texas,USA
WATAUGA,32.87546,-97.23871,76148-1861,TX,Texas,USA
ROUND ROCK,30.49336,-97.67533,78664-7530,TX,Texas,USA
ARLINGTON,32.7507,-97.12371,76012-3113,TX,Texas,USA
SAN ANTONIO,29.40314,-98.62887,78227,TX,Texas,USA
FORNEY,32.72956,-96.45835,75126,TX,Texas,USA
KILLEEN,31.10578,-97.7496,76542,TX,Texas,USA
SAN ANTONIO,29.46079,-98.40154,78216,TX,Texas,USA
DESOTO,32.61794,-96.83898,75115,TX,Texas,USA
CEDAR CREEK,30.12255,-97.43394,78612,TX,Texas,USA
PORT ISABEL,26.07271,-97.22664,78578,TX,Texas,USA
HARLINGEN,26.17958,-97.71311,78552,TX,Texas,USA
SAN ANTONIO,29.44462,-98.52447,78201,TX,Texas,USA
FARMERS BRANCH,32.93696,-96.98324,75234,TX,Texas,USA
DALLAS,32.93347,-96.80422,75240,TX,Texas,USA
CARROLLTON,32.98759,-96.90954,75007,TX,Texas,USA
BRENHAM,30.15781,-96.37315,77833,TX,Texas,USA
SPRING BRANCH,29.93762,-98.40982,78070,TX,Texas,USA
HOUSTON,29.95948,-95.54779,77064,TX,Texas,USA
CORPUS CHRISTI,27.68572,-97.38512,78413,TX,Texas,USA
LEWISVILLE,33.05543,-97.01499,75077,TX,Texas,USA
LEANDER,30.54477,-97.84098,78641,TX,Texas,USA
CARROLLTON,33.01217,-96.88758,75007-2638,TX,Texas,USA
DALLAS,32.74845,-96.68324,75217,TX,Texas,USA
CORINTH,33.13221,-97.09435,76210,TX,Texas,USA
LA PORTE,29.67953,-95.08759,77571,TX,Texas,USA
CEDAR PARK,30.52953,-97.84411,78613,TX,Texas,USA
AUSTIN,30.172,-97.79968,78748,TX,Texas,USA
FRISCO,33.14651,-96.83812,75034,TX,Texas,USA
FORT WORTH,32.82292,-97.05839,76155,TX,Texas,USA
SAN ANTONIO,29.55066,-98.40674,78217-2126,TX,Texas,USA
ARLINGTON,32.73482,-97.07205,76010-1341,TX,Texas,USA
ARANSAS PASS,27.89665,-97.14981,78336,TX,Texas,USA
WESLACO,26.18342,-97.95982,78596,TX,Texas,USA
PHARR,26.19057,-98.20544,78577,TX,Texas,USA
PHARR,26.23394,-98.17875,78577,TX,Texas,USA
INGLESIDE,27.87563,-97.2115,78362,TX,Texas,USA
MESQUITE,32.83019,-96.65484,75150-1061,TX,Texas,USA
DALLAS,32.8619,-96.88162,75220-4422,TX,Texas,USA
SAN JUAN,26.20801,-98.15189,78589,TX,Texas,USA
RICHARDSON,32.99393,-96.75078,75080,TX,Texas,USA
BROWNSVILLE,25.98194,-97.48473,78526,TX,Texas,USA
CORPUS CHRISTI,27.80173,-97.43008,78408,TX,Texas,USA
SAN ANTONIO,29.62623,-98.49557,78258,TX,Texas,USA
ROUND ROCK,30.5247,-97.6856,78664,TX,Texas,USA
LEAGUE CITY,29.49083,-95.09786,77573,TX,Texas,USA
UVALDE,29.22984,-99.75524,78801,TX,Texas,USA
LOS FRESNOS,26.07185,-97.47603,78566,TX,Texas,USA
THE COLONY,33.07236,-96.87751,75056,TX,Texas,USA
AUSTIN,30.48827,-97.77234,78717,TX,Texas,USA
MCALLEN,26.15002,-98.25485,78503,TX,Texas,USA
HOUSTON,29.77053,-95.20664,77015,TX,Texas,USA
EDINBURG,26.30867,-98.16158,78541,TX,Texas,USA
WESLACO,26.15308,-97.95783,78596,TX,Texas,USA
LAREDO,27.50632,-99.4895,78040,TX,Texas,USA
LEANDER,30.56908,-97.84945,78641,TX,Texas,USA
PROSPER,33.23025,-96.86006,75078,TX,Texas,USA
ARLINGTON,32.66859,-97.20306,76017-1964,TX,Texas,USA
GARLAND,32.85155,-96.56925,75043,TX,Texas,USA
DALLAS,32.8371,-96.77065,75206,TX,Texas,USA
NACOGDOCHES,31.63208,-94.6398,75965,TX,Texas,USA
DALLAS,32.88548,-96.75879,75231,TX,Texas,USA
FORT WORTH,32.76679,-97.4079,76114-3272,TX,Texas,USA
VICTORIA,28.80618,-96.99089,77901,TX,Texas,USA
MISSION,26.2091,-98.3272,78572,TX,Texas,USA
BRYAN,30.66174,-96.30226,77802,TX,Texas,USA
WESTWORTH VILLAGE,32.75863,-97.42587,76114,TX,Texas,USA
AUSTIN,30.28124,-97.74212,78701-1217,TX,Texas,USA
DALLAS,32.8803,-96.85598,75220,TX,Texas,USA
AUSTIN,30.22243,-97.7649,78704-7154,TX,Texas,USA
ROANOKE,33.01446,-97.23457,76262,TX,Texas,USA
HOUSTON,29.60404,-95.26634,77075,TX,Texas,USA
MCKINNEY,33.20387,-96.76741,75070,TX,Texas,USA
RIO GRANDE CITY,26.30675,-98.64013,78582,TX,Texas,USA
DALLAS,32.69521,-96.77192,75216-7922,TX,Texas,USA
PLANO,33.0596,-96.73236,75023-4206,TX,Texas,USA
FORT WORTH,32.96723,-97.41944,76179,TX,Texas,USA
EDINBURG,26.34055,-98.1801,78541,TX,Texas,USA
THE COLONY,33.05877,-96.86249,75056,TX,Texas,USA
AUSTIN,30.26201,-97.71901,78702,TX,Texas,USA
LAREDO,27.53528,-99.50404,78041,TX,Texas,USA
CORPUS CHRISTI,27.84951,-97.58339,78410,TX,Texas,USA
LAREDO,27.54499,-99.48228,78041,TX,Texas,USA
MANSFIELD,32.58333,-97.13247,76063,TX,Texas,USA
ALLEN,33.10137,-96.69903,75013,TX,Texas,USA
LAREDO,27.58585,-99.51094,78041,TX,Texas,USA
KILLEEN,31.11617,-97.74423,76541,TX,Texas,USA
LAREDO,27.5672,-99.49841,78041,TX,Texas,USA
HOUSTON,29.79147,-95.20281,77015,TX,Texas,USA
AUSTIN,30.3318,-97.624,78754,TX,Texas,USA
DALLAS,32.73366,-96.64778,75217,TX,Texas,USA
ARLINGTON,32.76307,-97.07445,76006,TX,Texas,USA
DUNCANVILLE,32.63246,-96.90187,75137,TX,Texas,USA
HOUSTON,29.72048,-95.62346,77082,TX,Texas,USA
BRENHAM,30.17892,-96.38511,77833,TX,Texas,USA
DALLAS,32.8325,-96.76978,75206-5312,TX,Texas,USA
HARLINGEN,26.22713,-97.71957,78550,TX,Texas,USA
HURST,32.82394,-97.17964,76053-4926,TX,Texas,USA
PLANO,33.0146,-96.6643,75074-7129,TX,Texas,USA
WILLIS,30.41879,-95.50409,77378,TX,Texas,USA
DALLAS,32.7934,-96.82199,75207,TX,Texas,USA
BROWNSVILLE,25.97923,-97.49793,78521,TX,Texas,USA
LAREDO,27.45233,-99.45876,78046,TX,Texas,USA
CARRIZO SPRINGS,28.52107,-99.85689,78834,TX,Texas,USA
MESQUITE,32.80907,-96.6551,75150,TX,Texas,USA
DALLAS,32.78115,-96.79954,75201,TX,Texas,USA
SAN ANTONIO,29.6615,-98.45,78258,TX,Texas,USA
ROUND ROCK,30.50039,-97.68578,78681-6703,TX,Texas,USA
SAN ANTONIO,29.48324,-98.40238,78218,TX,Texas,USA
SAN ANTONIO,29.51527,-98.45189,78209,TX,Texas,USA
FRESNO,29.51784,-95.47984,77545,TX,Texas,USA
BURLESON,32.56267,-97.32033,76028,TX,Texas,USA
SPRING,30.07004,-95.47603,77388,TX,Texas,USA
HOUSTON,29.96647,-95.55705,77070,TX,Texas,USA
FORT WORTH,32.73296,-97.31959,76104,TX,Texas,USA
BURNET,30.73911,-98.23537,78611,TX,Texas,USA
SAN BENITO,26.13584,-97.62346,78586,TX,Texas,USA
SOUTH PADRE ISLAND,26.08424,-97.16397,78597,TX,Texas,USA
IRVING,32.84476,-96.95078,75062-4416,TX,Texas,USA
RICHARDSON,32.95047,-96.73608,75080-6315,TX,Texas,USA
SAN ANTONIO,29.57714,-98.51281,78216,TX,Texas,USA
AUSTIN,30.32239,-97.6939,78752,TX,Texas,USA
DALLAS,32.74904,-96.87368,75211-2922,TX,Texas,USA
AUSTIN,30.2445,-97.7298,78741-1259,TX,Texas,USA
ADDISON,32.94027,-96.85521,75001-5557,TX,Texas,USA
AUSTIN,30.26709,-97.73563,78701,TX,Texas,USA
SACHSE,32.95171,-96.5832,75048,TX,Texas,USA
CORPUS CHRISTI,27.78507,-97.42092,78401,TX,Texas,USA
CORPUS CHRISTI,27.82784,-97.38751,78402,TX,Texas,USA
GRAND PRAIRIE,32.69222,-97.02305,75052,TX,Texas,USA
TEMPLE,31.12238,-97.33534,76501-1359,TX,Texas,USA
FRISCO,33.11645,-96.76879,75035-4958,TX,Texas,USA
CORPUS CHRISTI,27.76184,-97.45195,78405,TX,Texas,USA
DONNA,26.17351,-98.0673,78537,TX,Texas,USA
LAREDO,27.49477,-99.43791,78046,TX,Texas,USA
IRVING,32.91383,-96.95806,75063,TX,Texas,USA
LEWISVILLE,33.0719,-97.03639,75077,TX,Texas,USA
CORPUS CHRISTI,27.80115,-97.3934,78401,TX,Texas,USA
FORT WORTH,32.75146,-97.36513,76107,TX,Texas,USA
CORPUS CHRISTI,27.69519,-97.347,78412,TX,Texas,USA
PLANO,33.09477,-96.79751,75024,TX,Texas,USA
SAN ANTONIO,29.39756,-98.38808,78222,TX,Texas,USA
SACHSE,32.99167,-96.57036,75048,TX,Texas,USA
CORPUS CHRISTI,27.68557,-97.38289,78414,TX,Texas,USA
SAN ANTONIO,29.51219,-98.5355,78230,TX,Texas,USA
KELLER,32.93486,-97.20381,76248,TX,Texas,USA
MCKINNEY,33.21589,-96.63562,75070,TX,Texas,USA
HOUSTON,29.94626,-95.49793,77066,TX,Texas,USA
LIVINGSTON,30.72048,-94.96487,77351,TX,Texas,USA
HALTOM CITY,32.78294,-97.27274,76117,TX,Texas,USA
LAREDO,27.53085,-99.48474,78041,TX,Texas,USA
SAN ANTONIO,29.4121,-98.5155,78207,TX,Texas,USA
BROWNSVILLE,25.93226,-97.44576,78521,TX,Texas,USA
HOUSTON,29.85767,-95.1284,77049,TX,Texas,USA
LOS INDIOS,26.05065,-97.73574,78567,TX,Texas,USA
DALLAS,32.90349,-97.03713,75261,TX,Texas,USA
DENTON,33.22918,-97.16045,76201,TX,Texas,USA
PORT LAVACA,28.61216,-96.6432,77979,TX,Texas,USA
AUSTIN,30.28951,-97.70785,78722,TX,Texas,USA
GEORGETOWN,30.63308,-97.67798,78626,TX,Texas,USA
MELISSA,33.28231,-96.56385,75454,TX,Texas,USA
AUSTIN,30.37898,-97.71157,78758,TX,Texas,USA
NEW BRAUNFELS,29.8482,-98.17477,78130,TX,Texas,USA
